permutation	centroid_distance
271	2.294004777177461
272	2.7326242575288506
273	2.5786395465540473
274	2.5891928161296742
275	1.488828515530633
276	2.1103186750487684
277	2.0781047487392876
278	3.2103823748019926
279	3.281316817303953
280	1.5311811309729344
281	2.1165878957960187
282	2.975246739841461
283	1.541512292293635
284	2.515139137587744
285	2.243784878315597
286	3.1502574254583195
287	3.5679514456848165
288	4.205343590931235
289	2.54518475027371
290	5.081379983170648
291	2.3529303208274572
292	2.9540001117865393
293	2.8547716902029125
294	2.2170202451028365
295	1.818244320077867
296	3.122617833895343
297	1.5964342784373478
298	2.676768764778537
299	3.4596901663849096
300	3.176169607799846
301	3.2429619109073613
302	2.478981012727552
303	2.6140744243450937
304	2.1012754059863843
305	2.0424615748834247
306	2.5833660871608193
307	3.0638205423658422
308	1.3313219749669498
309	2.1238203440762033
310	1.5578289103239424
311	2.6254780950360814
312	1.4331004371537541
313	1.6281607979051864
314	2.7691165386221464
315	1.8491905108312678
316	1.642656952629033
317	2.4353334090242016
318	2.0484546114869686
319	2.539763322378012
320	1.630775173767025
321	1.4145665931841502
322	1.6751217449462878
323	1.7296174245376736
324	2.1041998914240425
325	1.3906994157030312
326	2.411916825322911
327	2.405224869221702
328	3.050787083886695
329	2.5338315960688895
330	4.083567782686041
331	2.329089528856714
332	2.0154407035523767
333	2.246560414147899
334	2.881905843352039
335	3.2527027305209963
336	2.217504177479463
337	2.4524477482104925
338	1.7067537807309674
339	2.767086240677024
340	2.809752973500752
341	1.4040842392590707
342	2.4856239004702383
343	2.9634424632384544
344	3.801040289870787
345	3.44546023659543
346	2.382503166581392
347	1.2973836002130832
348	1.8014492962730362
349	1.9960277684948098
350	2.021117349816618
351	1.6610203510719819
352	3.0612977656522786
353	1.6436952600844057
354	3.4630595057480247
355	1.890560343695116
356	2.8727151046504487
357	2.649858594148202
358	2.743561014110893
359	3.0693935156622496
360	4.140120668024248
361	1.5870718259832957
362	0.9455512013562416
363	4.372589993268931
364	3.80737408371386
365	2.4403782902097673
366	3.689594579584302
367	1.8929636090354998
368	1.6421588374056215
369	3.3113876333585344
370	2.5083620557599757
371	2.9037311462977984
372	2.1163990872885803
373	2.407983359723814
374	1.7773133220816208
375	1.163372555033318
376	2.41827201869585
377	1.2054920095783235
378	1.772762568314248
379	1.8371583935840232
380	2.5546799717143434
381	1.7233037197694947
382	1.2482058137855823
383	2.669271064384954
384	3.0929309468092128
385	1.497570376935001
386	1.840127247324008
387	2.253335338553409
388	2.2302341825887506
389	2.0906491208322713
390	3.5223392124925894
391	4.476096744414378
392	4.106795282346377
393	1.9170408483212638
394	1.5079741237957995
395	2.644328826249308
396	1.8962243460490502
397	1.9684265115334176
398	2.355043402857298
399	2.225182104948005
400	1.8571521895185281
401	2.183762403306781
402	1.057553947213718
403	2.134220914151221
404	1.7930174819635776
405	3.2184641158556584
406	2.227412768706576
407	1.8024786920276366
408	2.4689557985662205
409	1.644348427063629
410	1.2292258470509938
411	3.8383968907727732
412	3.115712091243445
413	1.7002644986899529
414	2.4051272518054962
415	3.757395139195351
416	3.024618423123953
417	2.7200616627420695
418	2.3087470649751167
419	2.943931878574248
420	1.5408625229351722
421	1.726270427674341
422	2.687453732860851
423	3.114291352892592
424	2.42159483438044
425	2.1870269794984707
426	1.7460455426747308
427	2.28542689066379
428	2.7735396047364906
429	1.9244291104880356
430	2.0874147684620423
431	3.1412375531536436
432	1.2934434806492616
433	2.0867498351855387
434	1.6189094902051377
435	2.976701209608412
436	2.9310027223154447
437	2.1607111196484374
438	2.8233151035776336
439	1.6199072100182579
440	3.1523398169684986
441	2.9069035011358926
442	2.385656460323737
443	3.87388036788203
444	4.029323674833237
445	4.255634771894495
446	1.5492842818767754
447	2.8216663545857275
448	2.698657702756898
449	2.744381816575846
450	2.9462154877162363
451	1.422006176977393
452	2.8935469501282243
453	3.6906932073156824
454	2.498788077689487
455	1.70302252092092
456	2.045734042707565
457	1.6524615680561492
458	2.26996309110562
459	2.7839317547286355
460	3.2712470909242573
461	5.03695973526967
462	5.49903407100979
463	2.8931080125147304
464	3.813157436070752
465	3.6790179850997817
466	2.5931450217980108
467	4.562537629354703
468	1.308351788799582
469	1.959925794233241
470	4.454408969409988
471	1.5403650352496623
472	1.9405265160404255
473	2.4903216921496325
474	2.7506216154385688
475	2.682288855653608
476	2.4422366153008586
477	1.863373141269293
478	4.021474654348757
479	1.5863114695619707
480	1.8266544256197432
481	1.8230055257933226
482	3.7894106341112375
483	1.8857005074206434
484	1.8870263972689363
485	2.789131782021719
486	2.1466161299718403
487	3.8544092497252365
488	3.6359657091386497
489	1.6286804795832728
490	3.930991434061167
491	1.6060555036824682
492	2.535422676514789
493	2.0110497355353334
494	2.0368361044408028
495	3.0927835971970437
496	5.201056241499546
497	3.5934640591178812
498	2.0871042210317134
499	2.9279869193553885
500	3.113637800720364
501	3.030202093334192
502	2.5208958483130672
503	3.348349511903282
504	1.8988353964806617
505	1.1622595764149166
506	1.4143093185803972
507	2.327140415091227
508	1.8905466724307625
509	1.996330151410351
510	2.9816078959404106
511	3.046098169266103
512	3.9222100361309393
513	2.2314224703821623
514	1.8069840454872654
515	2.0251492909964552
516	3.194968693098883
517	2.274411535665158
518	3.889764995983543
519	3.253246276035421
520	2.8143979421861034
521	2.811611842240853
522	2.945295153102289
523	1.4356860088463415
524	3.4827545762694
525	1.565970662965661
526	2.297448358882939
527	3.355050290289889
528	3.6339339555307646
529	2.190442531069169
530	1.8975873257561324
531	2.0878681422174576
532	3.7601419196840213
533	2.3667059888971416
534	1.1314086421760705
535	4.239481832598922
536	3.5416173839431444
537	2.0512846291461595
538	1.617773190703093
539	2.716861853491676
540	1.8269826425414788
541	3.3651475595943374
542	1.5369808042430184
543	3.453299220615232
544	2.1464056279339037
545	2.124015245204306
546	2.6131120525531935
547	1.7904697642480907
548	3.3405700215616334
549	2.363445635186009
550	1.608675447777606
551	2.1686284711920867
552	2.8233705727447065
553	3.243812811933613
554	2.64067657203997
555	4.096391845514683
556	2.2689467475982
557	2.4547677413929296
558	1.5574497320566703
559	6.496326505979772
560	1.6121446002644488
561	3.3465438586982192
562	4.225798832555257
563	2.295043291870037
564	2.613145915843249
565	1.2658586815644948
566	1.3250405919912525
567	1.5816925613648545
568	1.3526002260943693
569	3.175142273995895
570	4.480721189109388
571	2.4780116299841044
572	2.310853026793801
573	4.385914633832532
574	1.8311865946669659
575	2.3953911455395764
576	2.221987035476737
577	1.6342821111162564
578	4.572352467441087
579	2.3344746142011217
580	1.3396434964835133
581	3.170966965820842
582	1.9579599501172764
583	1.8071413218311814
584	2.5268309496116506
585	1.5919144542673773
586	3.914518018796284
587	3.4267438020298617
588	2.005432086393754
589	2.252100253913669
590	2.630236520901191
591	2.7542227084776627
592	2.4030045315445845
593	1.7324720637033972
594	3.048269703299009
595	3.1062147948394636
596	3.549567504884457
597	5.076522324890972
598	2.4549171415976163
599	2.359024789365827
600	3.702458225807121
601	1.715551463546333
602	1.8162342688063118
603	2.4776392404041294
604	4.098593856965204
605	2.270393809702864
606	1.4081781235201836
607	1.399333531958356
608	1.7161446005422483
609	1.7590327471312852
610	4.613121676021461
611	2.6458965204838245
612	1.8739067070393418
613	2.147959292454933
614	2.1871666811677835
615	1.4354428779735524
616	2.0476988418965623
617	1.882546803913758
618	1.299515982721598
619	1.9813778984896737
620	3.9732347699761723
621	3.083813571160073
622	3.281044375124696
623	4.809414675463558
624	1.931991004411306
625	1.982805986834776
626	2.340412797697462
627	2.790758336500443
628	2.652967529282999
629	2.5261667249894013
630	2.713588715833639
631	2.4748086693991094
632	2.019290950187875
633	1.1469862505325419
634	2.0736638792507964
635	2.1391521568379654
636	5.12474908680329
637	2.6322103513760786
638	1.9712853421027643
639	2.1832464499501203
640	1.6795265750883859
641	2.4227916955672155
642	5.045601989975034
643	1.649233931877348
644	2.2468867524371285
645	2.9503907347895115
646	2.7925968755898034
647	2.623833134891829
648	2.7838396263637777
649	2.985409152700825
650	3.0722307675378673
651	3.4643426380888998
652	1.9158288968785526
653	3.7066827173475003
654	2.3187224260883186
655	2.529012262895171
656	3.1148286181597014
657	1.4566295019638342
658	2.3969311814199568
659	1.4823862803574968
660	2.4145260740843018
661	2.9893203926164222
662	4.321425974589119
663	2.78914867911969
664	3.231085594010449
665	1.356997621628865
666	4.13034638685268
667	3.370688973227209
668	2.36734636425736
669	2.6139048319695015
670	1.253427628526391
671	3.783101197011573
672	1.6324136464489651
673	2.5986421178449692
674	3.7143052533997194
675	2.8997811993196883
676	2.2113138846461373
677	2.832016864865878
678	2.234056668128874
679	1.662821424884432
680	2.188679549719356
681	2.326090570823922
682	1.8239913229648026
683	2.2648559601190574
684	2.038214134300436
685	3.3188522212862726
686	2.3162120499851997
687	1.538951373795201
688	1.6744148988841119
689	3.3505586210431253
690	1.3312446205073587
691	2.916041120608657
692	2.542159568778839
693	1.9293119614162872
694	2.007201496703453
695	1.7460417176279872
696	2.9203248780979174
697	3.686099700466374
698	1.3410556399174445
699	4.531192016024283
700	2.9135718601815674
701	2.391504898788025
702	1.483555014876317
703	3.056457597126929
704	0.9153339343833388
705	2.022165316850697
706	2.439196550506639
707	2.286739644900303
708	2.637489012946712
709	3.6282337571594714
710	1.9623455081620014
711	2.1177147330032966
712	2.9956502981530035
713	2.40735924652661
714	3.0145712304942087
715	3.289343088389126
716	3.3644314056582942
717	4.05690922864997
718	2.075343621473244
719	1.7486820516629988
720	3.568368457065017
721	2.4204741601059623
722	2.3553457936527473
723	2.4224202235397616
724	2.910942085404811
725	2.8202537535748426
726	2.953331895250298
727	1.9082000167981776
728	3.87270403193565
729	1.8653720036244221
730	1.666125002648042
731	2.718311446232006
732	2.4195202693998232
733	1.9531589686786996
734	1.9022175979310252
735	2.8013870950725073
736	3.4443274747923236
737	2.8691733732227793
738	1.5662908418635275
739	2.5456406307540176
740	1.4201805799918763
741	1.70330013865287
742	3.385367261379703
743	3.4035307758215034
744	1.4220723375009368
745	2.7010585324741885
746	3.3632171914806404
747	2.995168471346784
748	3.5095337389837202
749	1.7234473389308036
750	1.8832915017171719
751	2.0996819470576966
752	2.8153186828439067
753	2.2420401196804067
754	3.271208412641109
755	1.8424407064194457
756	2.453467559602652
757	2.7940799203773006
758	2.3996991613295435
759	2.002896888110816
760	1.9001662301444948
761	2.8148563451565938
762	1.7814386135546154
763	2.4431386325196898
764	3.0962837199180786
765	2.260600032001778
766	5.139407333542477
767	3.3653527249760846
768	3.3621058583693846
769	1.440555171688301
770	3.082687676642279
771	4.324675247583962
772	2.5258356682384653
773	2.168429368757779
774	1.33775014164454
775	2.3315423176138075
776	1.6453196609347134
777	2.290262909919084
778	3.012837149162465
779	1.2870382277274168
780	1.8204256080493662
781	1.4581833510130353
782	2.416641555830451
783	2.9958421170225873
784	3.166092694025283
785	2.262669362635314
786	3.1808136962102616
787	4.129822214378758
788	3.6559266339023133
789	2.4764810126377284
790	5.106297375709529
791	2.6330664968013062
792	1.5703687208584582
793	2.916890107009781
794	3.8971216241562554
795	2.7869695345178505
796	1.8023322339863774
797	1.5959670068023728
798	2.0088895389272023
799	1.747790613810123
800	1.8641229604907694
801	3.8231012616745508
802	2.010784010424304
803	2.6478143375316656
804	1.7812549122771058
805	3.713456408269901
806	1.605953383119951
807	2.659479600393561
808	2.0267575338231354
809	1.993381806415872
810	3.1659100441961807
811	3.8898818004137667
812	2.4460613891407545
813	1.5976171155275063
814	2.047545453186127
815	3.3389734637394213
816	1.827595898760348
817	2.3255146869152368
818	2.8754063905476746
819	2.6051291585685825
820	3.1562425795475715
821	1.517650847074505
822	2.717304213613728
823	2.048613706398531
824	2.2348447645029688
825	2.5637902065243674
826	2.8325491626080703
827	2.2502260268630425
828	3.993171002327767
829	1.8496611653632513
830	2.0289753450719257
831	2.7619061491713075
832	1.7399029671460757
833	4.158075477347883
834	1.1214977879828283
835	1.8652892732885993
836	1.7831945885635871
837	2.688482646645164
838	2.504815846340068
839	2.28236303428596
840	1.0698784369794856
841	4.540191044389145
842	2.1452315905310253
843	1.8611216771353176
844	3.7382886709961833
845	2.237215645912443
846	1.7784292973323916
847	2.374632089511377
848	2.4817055208046175
849	3.939989862801152
850	2.093498874454184
851	2.392272467473189
852	1.856505569013928
853	1.9530681264661682
854	2.1722344040981416
855	2.863894419098217
856	2.7434659319472523
857	3.0514324664064123
858	1.7558425298058769
859	3.154916968563701
860	2.1114895793924098
861	2.021489769322296
862	3.1696255279185874
863	2.165384004562171
864	1.705434683885124
865	1.97267774206198
866	2.4645476052110875
867	2.5986654948641794
868	3.4833169163368805
869	3.1445330868518138
870	1.8581440387397936
871	3.175877853552917
872	2.2116321911392647
873	2.84177595284581
874	1.7249387896176511
875	1.953463802346325
876	2.26157397633653
877	1.3526053559909437
878	4.463469249519097
879	2.553436511559376
880	1.912119974134138
881	1.7949427691751898
882	4.068195598419055
883	2.5272795655865794
884	2.1290202571882975
885	2.9645744341881075
886	2.426122651740412
887	1.709007741692104
888	1.2678552634181768
889	3.8483916041078823
890	1.8393351035614236
891	2.401298328830999
892	2.8256774223595875
893	1.4492742816642243
894	3.2291250517208496
895	2.5076808576936176
896	4.318068866787547
897	3.91245918342449
898	2.9758799552076365
899	2.1793572473265788
900	1.367927504925387
901	1.4924904547822413
902	3.0974631382070346
903	3.4133033087587226
904	1.6093085198998933
905	2.716430119069639
906	2.030581985163739
907	3.386221266449163
908	3.201004374767574
909	1.4089236838238184
910	2.9956425570084693
911	2.0467784872666077
912	2.116420875381225
913	2.18540054584127
914	2.664823582200513
915	1.4472130495420652
916	2.4108222939560755
917	1.9375902630096198
918	1.6630089846664726
919	1.728132283335018
920	1.9068558396664836
921	3.8512935319204824
922	2.185444941079073
923	2.1450423208653464
924	1.5925461075066565
925	2.807287995618106
926	1.371739837051178
927	2.141951140752974
928	2.8358406595201764
929	4.161029542822002
930	5.186635740202421
931	2.170812970269003
932	2.006733292952725
933	1.2463688259258399
934	2.6793221788265793
935	3.569270141168826
936	4.3720578120918105
937	1.6593999303953486
938	3.2816833503210776
939	2.6316995828999135
940	1.5794313105179987
941	2.955965807695069
942	1.2339690582683163
943	2.6850525105001504
944	3.99553153407561
945	2.643753549376866
946	3.2950820918333417
947	3.4189806447373345
948	1.9208412910718862
949	3.0796007069965823
950	1.5814500953619532
951	5.105270117024254
952	4.540266424301128
953	1.1664280528236157
954	4.272069467586713
955	1.451315509434441
956	2.916933019797558
957	2.1953345408669858
958	2.9250792625225372
959	1.8756008005020544
960	1.4215674617220044
961	1.8383211546943028
962	1.6823671679840062
963	1.466699258547461
964	1.4259057781014584
965	5.498605111421192
966	4.206689283646572
967	2.392406926545531
968	3.1130536459992277
969	1.8213085212775184
970	2.9175835634421845
971	1.2400326430296527
972	2.0843914876167062
973	3.384536396040584
974	2.329577791298297
975	2.042662282953721
976	3.0093478705713137
977	2.134270711502956
978	2.8043611620284317
979	2.0328664197562683
980	2.168193278696138
981	4.560472454688507
982	2.9667138012589263
983	2.7029945751946025
984	2.013668628566742
985	2.610627323432461
986	3.9641702260218934
987	4.339335587850162
988	1.2940227510742022
989	1.6791048375129733
990	2.587922252640216
991	3.4170833147562614
992	2.2058139187388153
993	4.109394022246514
994	1.676423003742583
995	3.264211926556627
996	2.9545367274942564
997	2.001706416080324
998	2.0706160099487634
999	2.3151582363721506
1000	2.7064567339493926
1001	3.04682640861296
1002	1.2761030999783676
1003	2.250768444482703
1004	2.3330357751566644
1005	2.965835567986132
1006	2.168332048658244
1007	1.7498124178460466
1008	1.6477014831673658
1009	3.493938586819703
1010	2.3398017300780714
1011	3.231927841126586
1012	4.2934932523196565
1013	1.685450472819905
1014	2.6913296533719366
1015	2.547243395826042
1016	1.984306659916244
1017	3.172455046267186
1018	2.11204255876892
1019	4.124638457574321
1020	2.1062691620916647
1021	2.6365335910569523
1022	1.8100041270073648
1023	1.781558010740755
1024	1.7358571173687318
1025	2.724099003021422
1026	3.8509690342777985
1027	2.338186772274474
1028	1.9063263853957075
1029	4.07930459190925
1030	1.360731651938738
1031	2.15341771294925
1032	2.803298501740162
1033	3.853683474720546
1034	2.3124964660573917
1035	3.6565901967022345
1036	2.4978935167488667
1037	3.3736958703474746
1038	2.0371061567916424
1039	2.4727082216377108
1040	2.3568408003090835
1041	2.2862913869064676
1042	2.5894284167974844
1043	2.3685591615199355
1044	1.9666833146843903
1045	1.3796936311479364
1046	1.9255944561994336
1047	1.9089415121306603
1048	2.4547582131955235
1049	2.8483372460737417
1050	2.4338336686515256
1051	2.1914192633010328
1052	1.3103520849601993
1053	3.136054326907935
1054	2.304196502862668
1055	1.4823535008996345
1056	3.0596523974848715
1057	1.8898439998499414
1058	2.3191146335754533
1059	2.5011438437257114
1060	2.599822843514591
1061	2.4301805354733768
1062	2.602390886031088
1063	2.08806302157027
1064	2.2621975401914995
1065	1.8819712630456082
1066	1.0089161440857775
1067	2.234309256735536
1068	2.627030172998166
1069	2.4007146362729683
1070	2.400805285980116
1071	3.2783509344496617
1072	3.952586076096321
1073	3.496559422778964
1074	2.018555168926839
1075	4.141855981655984
1076	2.8317785054744773
1077	1.8293253425888103
1078	3.814275293118543
1079	2.1660927678729958
1080	2.4447463921078403
1081	2.3944443365082972
1082	2.267380764842697
1083	2.867539732930863
1084	2.424442974387251
1085	3.0183048338590157
1086	2.992141850475277
1087	2.260021207892508
1088	2.978884773304238
1089	1.5585474087585924
1090	2.436767852130467
1091	1.6452484844574982
1092	2.785979628993433
1093	2.227367928696561
1094	1.9173625491061572
1095	3.3807276034774927
1096	3.350704851193281
1097	2.0759132764369363
1098	3.1410119741507034
1099	2.877808718641069
1100	4.081331762858419
1101	2.2261846961468397
1102	1.318541149549649
1103	2.575794269545812
1104	1.716966343060846
1105	2.3059161717730885
1106	2.681514752547016
1107	2.36496522106102
1108	2.746795550925316
1109	1.7841728307122622
1110	4.295134897503329
1111	3.8162873696020396
1112	3.1446749863331975
1113	2.0489202047806847
1114	2.501435065581686
1115	2.1310212212045183
1116	3.3252903046207942
1117	2.282208261275872
1118	4.342348169643282
1119	1.9670434999321933
1120	1.8942481323106728
1121	2.127165036153123
1122	2.01069529247643
1123	2.8301030123248148
1124	2.0607289669577176
1125	2.0458398860345848
1126	2.280105241727499
1127	1.4911943186396217
1128	2.8741110931440694
1129	1.1281961779468532
1130	2.431567415009211
1131	2.100264007171335
1132	2.302278083069118
1133	2.9053431667493816
1134	5.695344235535332
1135	2.2099672011923106
1136	2.0582260073955227
1137	2.641866013956906
1138	2.82628119237038
1139	2.4862918029796064
1140	2.5470030308408327
1141	2.397765580771585
1142	1.4771913004976418
1143	2.5912048426761203
1144	2.087285241013582
1145	1.526549427891429
1146	1.6545916142468233
1147	2.1487813311854853
1148	2.6884811813549168
1149	1.5241255394775615
1150	2.315371022712825
1151	1.7380611452414325
1152	2.861598250375234
1153	1.8941745237049799
1154	2.3244410404010973
1155	2.209190222556163
1156	2.645727883638247
1157	3.0852421022077303
1158	1.4142149878128198
1159	2.6541002606266546
1160	3.056201448617153
1161	4.6149049163985145
1162	2.3863177656457855
1163	2.072381653058592
1164	2.29087259564242
1165	2.04154745738593
1166	2.7320122862951632
1167	1.9853806080176615
1168	1.71586177478471
1169	3.310595594970386
1170	2.310411883730483
1171	2.809395214794384
1172	2.193130521854684
1173	2.257449984507393
1174	2.28014417242906
1175	1.9119522897585874
1176	2.8459999609346758
1177	3.659399894213497
1178	1.7448738706990625
1179	3.310832800528113
1180	3.3560535790790387
1181	2.217543078971506
1182	2.2363555167821194
1183	1.4667918088031136
1184	3.01384536337275
1185	1.4789270954543714
1186	2.903178499808382
1187	2.0014584606625423
1188	1.8782627485886014
1189	2.9473777179948772
1190	2.341966910540723
1191	2.197337091174672
1192	2.6941899193892334
1193	1.9256731898343438
1194	2.5052212761735233
1195	2.2580220627083256
1196	3.364076352251533
1197	1.7460077100415141
1198	1.691870045370599
1199	2.7945209228797614
1200	3.2293333789949155
1201	2.638331449891581
1202	3.704442826027151
1203	2.1521554717829487
1204	2.0996057091273657
1205	4.738922776362242
1206	3.792432065578328
1207	3.3269556765024273
1208	1.5788215320886168
1209	3.121336261907477
1210	1.9646443333240289
1211	2.860067780201011
1212	3.1996234654119386
1213	1.66703067126963
1214	4.899763953975091
1215	1.6317339111265354
1216	3.1084621930273637
1217	1.7309568001484807
1218	1.9369719043074467
1219	2.699995648183594
1220	3.4918301984517264
1221	3.073483669130969
1222	2.1062940554888914
1223	2.3600608058344528
1224	3.1339866184927554
1225	1.8430615250726623
1226	2.3032826396477155
1227	1.7786079682742288
1228	2.230622834916029
1229	4.064529754752346
1230	1.4748035071252474
1231	1.9031957171843885
1232	3.9811599125949853
1233	1.4395293782768626
1234	2.61295613849306
1235	2.848654807686117
1236	3.2832598309382393
1237	2.304752869155454
1238	1.018443686063879
1239	3.488240650908112
1240	1.4889945551484414
1241	1.2984829276094527
1242	1.6726833726621169
1243	1.8234290543570584
1244	2.1294857489329027
1245	2.7185341168772315
1246	2.1592244629003092
1247	2.577069361749795
1248	2.6808254037067276
1249	2.757980403173519
1250	3.2473972411929584
1251	1.9734298906340608
1252	3.4111252581752147
1253	3.5465653556953085
1254	2.68647962899457
1255	1.9780316016976809
1256	1.848482150987383
1257	1.7780458138805773
1258	4.108586392912253
1259	2.2079596493238745
1260	4.214476126002051
1261	2.510241732353236
1262	2.54653653889674
1263	2.0584129028321887
1264	3.3977677227959253
1265	3.0305946451556305
1266	2.0281743486042307
1267	2.8552518880055033
1268	1.9642594199849779
1269	1.8721933391194405
1270	2.28939515414783
1271	2.3883977843508966
1272	1.707484495897097
1273	3.6486213291735545
1274	3.1359733881370166
1275	1.9755176332165225
1276	2.092374932680389
1277	2.038167474328827
1278	3.2045408566756337
1279	3.5580904931940434
1280	3.476346235641423
1281	2.4893162224564054
1282	2.1227966014133526
1283	1.6662576696911888
1284	2.104070340921911
1285	1.843871242995665
1286	2.2846767243334694
1287	1.785398729832345
1288	2.4201840810222017
1289	1.8537012024842243
1290	3.3729118821835904
1291	1.8988004397486535
1292	1.779929137109331
