molecule,geometry,eigenpair_index,gap_hartree,prominence_positive_rate,robust_positive_rate,softspaces_score,dual_pass,en2_pair_score,leakage_response,first_order_gap_response,second_order_gap_response
H4,1.75,0,0.034686492777314726,0.6666666666666666,0.4166666666666667,0.4166666666666667,False,0.00748189328312647,1.9728477646929308,0.03197356089712379,0.25772742569716295
H4,1.75,1,0.0365238646068744,0.25,0.16666666666666666,0.16666666666666666,False,0.0010780810277085482,7.22755213159044,0.04637194441000813,0.1464038398980537
H4,1.75,2,0.01715242292808483,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,0.014432138182401842,16.621205396485276,0.031493649699614955,0.2631468422274606
H4,1.75,3,0.020936946529159783,0.3333333333333333,0.25,0.25,False,0.013354057154693295,16.637120073251264,0.011268502051880442,0.362295672518646
H4,1.75,4,0.01792976813770286,0.5,0.5,0.5,False,0.008612453972303574,15.459320368711053,0.0176654517044162,0.27313724714736026
H4,1.75,6,0.03676367874395048,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.0008022050278140909,6.159878281596628,0.05273339438713746,0.20542705228438862
H4,1.75,7,0.024906888484580225,0.5,0.3333333333333333,0.3333333333333333,False,0.0038645198879118598,6.408583895785845,0.015070090556835138,0.2223981994466966
H4,1.75,8,0.027094358728432688,0.16666666666666666,0.25,0.16666666666666666,False,0.00726778647224926,19.112166372013586,0.02950963320239199,0.21028848868406116
H4,1.75,9,0.012993339106124768,0.08333333333333333,0.0,0.0,False,0.004205471612151493,49.821088590197284,0.027274490087253557,0.48436727356354536
H4,1.75,10,0.005221213507885292,0.25,0.25,0.25,False,9.637672217581232e-31,1412.7196566148702,0.04604521388746294,1.2376811258751848
H4,1.75,11,0.0009961521236525606,0.75,0.6666666666666666,0.6666666666666666,False,1.1973904667276026e-30,54.86644358618949,0.011905446492984164,2.6802069689769232
H4,1.75,12,0.020819282098560432,0.9166666666666666,0.9166666666666666,0.9166666666666666,True,1.8892478647187228e-30,1418.932369799399,0.04549626422858042,1.4369994035050782
H4,1.75,13,0.013310214880155158,0.6666666666666666,0.5,0.5,False,0.007945357082870644,20.986315601838925,0.020515256597388842,0.26647056550212866
H4,1.75,14,0.01515681738739083,0.8333333333333334,1.0,0.8333333333333334,True,0.01095908052511455,27.93146014050383,0.041119624786968276,0.23722165563296232
H4,1.75,15,0.009271210522552753,0.8333333333333334,0.9166666666666666,0.8333333333333334,True,0.0076894909575426496,17.793423803480735,0.04321752367895422,0.3173454222638657
H4,1.75,16,0.01263413958204751,0.08333333333333333,0.16666666666666666,0.08333333333333333,False,0.004675767515298736,18.030161775049187,0.028204507391707618,0.23236643081919944
H4,1.75,18,0.005614390250221035,0.5833333333333334,0.5,0.5,False,0.006418721001019768,9.377878845967722,0.0253844989194009,1.1476383791237037
H4,1.75,19,0.023586879545016703,0.75,0.6666666666666666,0.6666666666666666,False,0.020545640958441896,153.80846728763845,0.03345025619391221,0.7974280692370525
H4,1.75,20,0.006400191300173219,0.5833333333333334,0.3333333333333333,0.3333333333333333,False,0.014126919957422131,13.031515656218536,0.026808130696109274,0.553979948233871
H4,1.75,21,0.031238931559371075,0.3333333333333333,0.4166666666666667,0.3333333333333333,False,0.011234306880543781,75.24754286786562,0.059549488338747916,0.5069119894778413
H4,1.75,22,0.012088034612513177,0.6666666666666666,0.75,0.6666666666666666,False,0.011234306880543788,277.47497881634075,0.04659974483012785,0.8801750702071178
H4,1.75,23,0.004263695946931545,0.08333333333333333,0.25,0.08333333333333333,False,1.4376668362977904e-27,984.9540974592405,0.010042138932543736,2.3994151156365366
H4,1.75,24,0.0010636849211747013,0.5,0.5,0.5,False,0.00912078455964463,274.9294787233421,0.04111125207896184,1.6887414658479596
H4,1.75,26,0.00648693881879403,0.16666666666666666,0.0,0.0,False,0.0036937418680822874,4.249386446128229,0.03303939817950342,0.6370049938761668
H4,1.75,28,0.008739355605714927,0.4166666666666667,0.25,0.25,False,0.0007280794060115109,4.0857255396397045,0.03828031203897623,0.5947414830085874
H4,1.75,30,0.02567038705077218,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.005252047161155996,0.5493932356029491,0.02898187307611093,0.26317713770412926
H4,1.75,32,0.047065180520550864,1.0,1.0,1.0,True,0.005989843182056036,0.38734841177861623,0.02205039407709556,0.02689405740037214
H4,1.75,34,2.7168389027165674e-05,0.5,0.0,0.0,False,0.01215189211882682,0.05046330932873199,0.0003320851299948544,0.5493154504561992
H4,2.0,0,0.015904957916186735,0.5,0.3333333333333333,0.3333333333333333,False,0.013000744688720754,6.348043253092476,0.02210961663752354,0.5076812768263125
H4,2.0,1,0.01693532816943799,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,0.0016832217821866168,27.43935597909801,0.04268861879040532,0.24457024805585015
H4,2.0,2,0.008356256984713095,0.6666666666666666,0.5,0.5,False,0.020558971860151726,80.22602911298195,0.028043310263883566,0.5933690536148801
H4,2.0,3,0.008894039315378688,0.5833333333333334,0.25,0.25,False,0.01887575007796511,63.32221091011672,0.01127985848892742,0.9809998999375602
H4,2.0,4,0.007608418370789849,0.5,0.4166666666666667,0.4166666666666667,False,0.013920303575881891,79.0140301774711,0.018571424798838096,0.4070378460247469
H4,2.0,6,0.015617169642440754,0.5,0.4166666666666667,0.4166666666666667,False,0.0019711843000293555,15.265313320152242,0.047792420504697876,0.2998576196078412
H4,2.0,7,0.017862889975237994,0.4166666666666667,0.3333333333333333,0.3333333333333333,False,0.004676841149837999,22.567853657474124,0.01633575989683822,0.42115316369432265
H4,2.0,8,0.01470237340796876,0.25,0.25,0.25,False,0.005662873427519336,96.46457802331867,0.026768976281393343,0.3080363086346146
H4,2.0,9,0.0028365214687098295,0.25,0.25,0.25,False,0.0029572165777106943,46.43959065855036,0.029619982496570715,0.5757219625289131
H4,2.0,10,0.007142277370836059,0.5833333333333334,0.5,0.5,False,2.029086737037146e-29,1135.8360992976307,0.05426928853667197,1.5003067770308105
H4,2.0,11,0.0013034402238085718,0.6666666666666666,0.4166666666666667,0.4166666666666667,False,1.5661676407213175e-29,51.98125932999673,0.011249502374623408,2.5973972427556506
H4,2.0,12,0.012674757458126518,0.6666666666666666,0.75,0.6666666666666666,False,3.422978594491226e-30,1122.8655566562102,0.0461821176635599,1.6191355101172564
H4,2.0,13,0.005576898577877465,0.5,0.5,0.5,False,0.010921914596719874,76.10670611881999,0.021594752982082636,0.542178769256024
H4,2.0,14,0.005186172308738524,0.8333333333333334,0.8333333333333334,0.8333333333333334,True,0.015666882945880072,97.6353076696563,0.02570338138431176,0.47590303934264816
H4,2.0,15,0.006136329403518381,0.9166666666666666,0.8333333333333334,0.8333333333333334,True,0.008740350307456884,71.78033256613509,0.009047078975319107,0.39429309390154876
H4,2.0,16,0.005787043061279196,0.3333333333333333,0.25,0.25,False,0.003995381958296677,63.231331284191064,0.028299999062833408,0.36599800968264423
H4,2.0,18,0.0022465151686481555,0.4166666666666667,0.3333333333333333,0.3333333333333333,False,0.009910419142930752,64.77341700894235,0.021673064121247154,2.7213217258009488
H4,2.0,19,0.00887837448775386,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.02993747699085139,945.2719860534768,0.030415002310286435,1.7539720819667017
H4,2.0,20,0.002356562280838581,0.5,0.5,0.5,False,0.020027057847920665,67.78086825787673,0.025957760921650506,1.4461212464363729
H4,2.0,21,0.031001235198193644,0.5833333333333334,0.4166666666666667,0.4166666666666667,False,0.017001204712689958,606.7378095371276,0.06033321013782924,2.0003691049232586
H4,2.0,22,0.0038037366802377015,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.01700120471268995,1674.6651650542872,0.045211387018885725,2.5414012925958858
H4,2.0,23,0.0014618891838509285,0.16666666666666666,0.25,0.16666666666666666,False,9.043455167653048e-26,3217.5047870879725,0.005795208779866464,3.6127270571210524
H4,2.0,24,0.00023613880998496484,0.25,0.25,0.25,False,0.01767789632015126,1672.8023117948562,0.03477044910548,3.1733026820095356
H4,2.0,26,0.002239131379536019,0.5833333333333334,0.4166666666666667,0.4166666666666667,False,0.0058411021196738645,22.13675570864999,0.02859224560374106,2.456756891317748
H4,2.0,27,0.0246698629622073,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,0.007618940994564676,949.6131170723255,0.007979987101026853,2.002073982003059
H4,2.0,28,0.0029529536511514465,0.5,0.4166666666666667,0.4166666666666667,False,0.0017778388748908092,22.239092796711894,0.033051101777063156,2.217080702699428
H4,2.0,30,0.005839814615614225,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,0.008713637140353078,0.2985331840629995,0.012325016074787505,1.6756440043346905
H4,2.0,32,0.02301445542320213,0.9166666666666666,0.9166666666666666,0.9166666666666666,True,0.011257001512796062,0.24218507994493194,0.028817509294668718,0.014759848693401556
H4,2.0,34,1.6869483014936293e-06,0.4166666666666667,0.0,0.0,False,0.019968572911483892,0.04707775595619605,0.00022895881743924417,0.045919660342265085
H4,2.5,0,0.002911598823557515,0.6666666666666666,0.3333333333333333,0.3333333333333333,False,0.028978053740607985,168.70927753316437,0.013555107670725198,2.3469533024584446
H4,2.5,1,0.0031209071367332974,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,0.002421281021002549,679.9304284872471,0.03839183160427472,0.9197550082938991
H4,2.5,2,0.0015998002718813353,0.6666666666666666,0.4166666666666667,0.4166666666666667,False,0.04054688287469508,2303.722096694891,0.02432794469474327,2.966346280447053
H4,2.5,3,0.001530554495033698,0.5833333333333334,0.5833333333333334,0.5833333333333334,False,0.038125601853692556,1853.227321793745,0.012214196914402908,4.495966951200004
H4,2.5,4,0.0013127707860580706,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.03256487362303367,2288.965195857586,0.020705193818450863,2.1886614268566373
H4,2.5,6,0.0023826536422588696,0.4166666666666667,0.16666666666666666,0.16666666666666666,False,0.009280402259114445,157.67788710294698,0.037421380176332786,1.5411815318608233
H4,2.5,7,0.0058319962712478635,0.4166666666666667,0.5,0.4166666666666667,False,0.016299538535237187,998.633493794435,0.023510871396764964,1.8367123511607555
H4,2.5,8,0.002512042439977158,0.0,0.0,0.0,False,0.00701913627612274,427.25495963763143,0.029080916659864953,2.590570259201093
H4,2.5,9,0.0018351915926122508,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.004250637391822592,1131.136008431723,0.03448357228023423,2.1756933555267453
H4,2.5,10,0.00280772869841428,0.5,0.25,0.25,False,0.004250637391822592,2853.154336270877,0.04963375194345439,1.47147737853993
H4,2.5,11,7.916574396649168e-05,0.6666666666666666,0.8333333333333334,0.6666666666666666,False,6.489651135590157e-29,718.8601122793756,0.014706834907826004,1.1623011330562734
H4,2.5,12,0.004264204156817275,0.9166666666666666,0.8333333333333334,0.8333333333333334,True,1.1721443564762788e-26,4236.729252567576,0.040438774032068046,1.5160400106201701
H4,2.5,13,4.644391460306707e-05,0.6666666666666666,0.75,0.6666666666666666,False,0.005342861000639373,1718.8212875822137,0.026921536243989,2.5911164178320307
H4,2.5,14,0.0007845694287973437,0.75,0.5833333333333334,0.5833333333333334,False,0.020838448719684318,1515.381481891046,0.02778074327139144,1.5452941092017556
H4,2.5,15,0.0023406519310231744,0.75,0.5,0.5,False,0.022230348117386934,1655.633747638532,0.029088611497779217,1.6114940071876467
H4,2.5,16,0.00076593451803042,0.25,0.25,0.25,False,0.006734760398341996,877.1435580980165,0.03050515054244635,1.1362700419372527
H4,2.5,18,0.00033551637535778056,0.3333333333333333,0.25,0.25,False,0.017607430946545002,4495.4985847479975,0.015755593798180517,2.1965178477177747
H4,2.5,19,0.0006283378670550732,0.16666666666666666,0.25,0.16666666666666666,False,0.04527666585130544,9099.595572773776,0.01853514549754188,3.618250464586862
H4,2.5,20,0.00034908390103405296,0.5833333333333334,0.5,0.5,False,0.02766923490476044,4497.553344936927,0.016010260290105462,2.006404181763705
H4,2.5,21,0.016134329576728224,0.6666666666666666,0.8333333333333334,0.6666666666666666,False,0.037789221580083354,10040.84195618549,0.06888172509164031,4.170722832219765
H4,2.5,22,0.00017663901689646266,0.5,0.5,0.5,False,0.037789221580083375,8464.411468019078,0.04577731168134487,1.1811469939200916
H4,2.5,23,0.00015988185775261954,0.5,0.5,0.5,False,0.04702880279433709,8242.058495695272,0.029434253237150394,1.3024562688824108
H4,2.5,24,5.13728983282391e-05,0.5833333333333334,0.5,0.5,False,0.04702880279433707,8463.15393974967,0.029809668545591264,1.4607596796599451
H4,2.5,26,0.00016406578161376473,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,0.01585846914410106,761.8162073205023,0.020754362787707085,1.1746695448381597
H4,2.5,27,0.004368244056218273,0.5,0.5833333333333334,0.5,False,0.025137551593269664,6965.421959062742,0.008598010596550323,3.5059573319521253
H4,2.5,28,0.00020160586577588901,0.0,0.0,0.0,False,0.009279082449168627,762.1024002270279,0.02419679338588664,1.2702497578656713
H4,2.5,30,0.0002512957420397477,1.0,1.0,1.0,True,0.023836639097903397,0.16890052264855354,0.0020672854278881475,2.725093817141575
H4,2.5,32,0.004796794810983274,0.75,0.8333333333333334,0.75,True,0.02569198795560678,0.15086112276315078,0.02561687870437145,0.006856472677790253
H4,2.5,34,4.736580017095093e-09,0.16666666666666666,0.0,0.0,False,0.04674927925512236,0.04191197662091015,7.789271425221256e-05,0.0015424705536387022
H4,3.0,0,0.0004582315557151162,0.6666666666666666,0.4166666666666667,0.4166666666666667,False,0.052814810856448624,3232.4553808124447,0.012953229993756506,2.1571886397648967
H4,3.0,1,0.0004916528121721164,0.3333333333333333,0.16666666666666666,0.16666666666666666,False,0.00183570240944227,6422.82272656261,0.03626573224420767,1.2280279962451417
H4,3.0,2,0.0002541203463293229,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.07463554587398433,8763.722299376033,0.02360986008548859,1.127687205654686
H4,3.0,3,0.0002377537963575982,0.16666666666666666,0.08333333333333333,0.08333333333333333,False,0.07279984346454202,6608.519368900145,0.01372157631025027,2.7593600640077747
H4,3.0,4,0.00020412511852896387,0.5,0.08333333333333333,0.08333333333333333,False,0.06390802029239662,9591.217172646815,0.02254643186397052,1.1233375913094026
H4,3.0,6,0.0003183710487664193,0.5833333333333334,0.0,0.0,False,0.027488376810999405,2792.1041753957084,0.03239542193250585,1.4678593509701667
H4,3.0,7,0.0011782894106713293,0.5833333333333334,0.3333333333333333,0.3333333333333333,False,0.0500965197702919,8974.20586775695,0.026134060696869896,2.257472165628366
H4,3.0,8,0.00031975422121188757,0.16666666666666666,0.08333333333333333,0.08333333333333333,False,0.022608142959292504,3661.1186950599085,0.023863967177045017,4.189942220870528
H4,3.0,9,0.000823893209916271,0.5833333333333334,0.5,0.5,False,0.007312406079723991,11904.761081383607,0.03703671804549396,5.558824238468607
H4,3.0,10,0.0005089120882981746,0.6666666666666666,0.4166666666666667,0.4166666666666667,False,0.007312406079723989,9962.805106471124,0.042945324472489076,2.6609158249970233
H4,3.0,11,1.9695719052137406e-05,0.6666666666666666,0.5833333333333334,0.5833333333333334,False,7.522127625018505e-27,7331.588821873451,0.02037486369375806,2.12668940694303
H4,3.0,12,0.0006452712072184674,0.8333333333333334,0.5,0.5,False,0.005810304913167179,10041.08999715668,0.05225345709552416,3.2768395702484843
H4,3.0,13,0.00040423404400247165,0.6666666666666666,0.5,0.5,False,0.005810304913167176,12373.917292279864,0.02866899846194532,5.6261169060890515
H4,3.0,14,0.00010926457958460034,0.6666666666666666,0.25,0.25,False,0.020872187966182062,9306.299902129886,0.034394790987767807,3.959292603261539
H4,3.0,15,0.00040734987809365464,0.6666666666666666,0.5,0.5,False,0.03422229637261171,7723.624558694562,0.02861759464874086,2.2113972273875584
H4,3.0,16,7.868395569232689e-05,0.9166666666666666,0.25,0.25,False,0.013350108406429652,8175.5843113912215,0.02909066075607192,1.870831522794272
H4,3.0,18,3.688697724402168e-05,0.4166666666666667,0.25,0.25,False,0.02037141421306135,11299.325345743699,0.02552581844436797,0.43289652259163697
H4,3.0,19,9.575484203994122e-06,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,0.04529128900610131,13274.723837835296,0.0060920481440317606,0.34429024158664184
H4,3.0,20,3.7991176816465355e-05,0.08333333333333333,0.0,0.0,False,0.02491987479303996,11301.364817175474,0.022585973920270327,0.43567906950996127
H4,3.0,21,0.005035479195490078,0.4166666666666667,0.4166666666666667,0.4166666666666667,False,0.07518258758244542,14805.300374811648,0.07890956290381923,0.3256068522472935
H4,3.0,22,1.5186295514446613e-06,0.08333333333333333,0.0,0.0,False,0.07518258758244534,9527.348838359276,0.048625463523196966,0.08271652753788844
H4,3.0,23,9.051823686379024e-06,0.0,0.0,0.0,False,0.08929371485348746,8620.433176064931,0.031002454952965084,0.1081524626383074
H4,3.0,24,6.196915153466875e-06,0.08333333333333333,0.0,0.0,False,0.08929371485348755,9525.622074350225,0.031219624732559757,0.1636514472243054
H4,3.0,25,0.03469357706445342,0.8333333333333334,0.6666666666666666,0.6666666666666666,False,1.1682828220860173e-22,17961.464918020203,0.039836388241968064,3.8368693712141138
H4,3.0,26,4.498665424179649e-06,0.4166666666666667,0.3333333333333333,0.3333333333333333,False,0.04057358923713875,10387.122644486599,0.009324330510214956,0.5194281299483868
